c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,delta_position,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
77.5776,3.43216,84.7921,5.20789,21.3548,8.83775,12.5036,0.319256,-0.0843146,-0.0275742,8.02114e-05,0.319256,0.0841156,0.089069,77.0483,77.8783,81.3783,88.3383,95.3183,102.928,-1.33898,5.75,12.861,19.951,25.331,29.881,-4.79949,2.33557,9.73493,17.4274,23.4188,28.6408,0.0940398,-0.089069,-2.92916,-9.21687,-15.6797,-22.8453,
77.9008,4.95811,80.1033,9.89669,21.822,8.83226,12.9326,0.289126,-0.0850878,-0.0259435,0.000142032,0.289126,0.0848833,-0.158269,77.0483,77.8783,81.3783,88.3383,95.3183,102.928,-1.33898,5.75,12.861,19.951,25.331,29.881,-6.34991,0.776238,8.38299,16.5637,23.0633,28.8536,-0.242481,0.158269,-2.06746,-7.70532,-13.6568,-20.3715,
78.312,6.34314,75.6917,14.3082,21.8673,8.5443,8.80008,0.25421,-0.0728254,-0.0246807,0.000184015,0.25421,0.0726971,1.36034,77.8783,81.3783,88.3383,95.3183,102.928,118.543,5.75,12.861,19.951,25.331,29.881,38.0494,-0.681931,7.07349,15.6636,22.6018,28.8914,40.6655,0.273688,-1.36034,-6.35223,-11.7861,-18.0356,-31.1477,
78.6416,7.24638,72.8327,17.1673,21.7891,7.67465,10.0301,0.24858,-0.0757592,-0.0226498,0.000175861,0.24858,0.0756147,0.957554,77.8783,81.3783,88.3383,95.3183,102.928,118.543,5.75,12.861,19.951,25.331,29.881,38.0494,-1.65501,6.17226,15.0007,22.2012,28.7947,41.2082,0.287608,-0.957554,-5.51477,-10.5958,-16.5238,-29.0323,
79.2054,8.56939,68.91,21.09,21.7285,7.61975,11.8023,0.221532,-0.0750751,-0.0202515,0.000165477,0.221532,0.0749345,0.483021,77.8783,81.3783,88.3383,95.3183,102.928,118.543,5.75,12.861,19.951,25.331,29.881,38.0494,-3.10809,4.78602,13.9056,21.4368,28.4204,41.6605,0.223751,-0.483021,-4.42559,-9.00214,-14.4652,-26.0952,
79.9705,10.0612,64.4657,25.5343,21.7322,7.01528,13.673,0.190727,-0.064556,-0.0180513,0.000155763,0.190727,0.0644666,0.0634156,77.8783,81.3783,88.3383,95.3183,102.928,118.543,5.75,12.861,19.951,25.331,29.881,38.0494,-4.79192,3.13322,12.5308,20.3941,27.78,41.8815,0.0295219,-0.0634156,-3.28747,-7.26666,-12.1721,-22.7412,
80.5825,11.0949,61.4824,28.5175,21.8632,6.09044,15.2316,0.176894,-0.0546455,-0.0168086,0.000150671,0.176894,0.0545912,-0.143943,77.8783,81.3783,88.3383,95.3183,102.928,118.543,5.75,12.861,19.951,25.331,29.881,38.0494,-5.9875,1.93174,11.4844,19.5441,27.1753,41.8077,-0.175707,0.143943,-2.58664,-6.15121,-10.6656,-20.4864,
81.1725,12.0075,59.0557,30.9443,21.6388,5.52116,15.0303,0.167479,-0.047304,-0.0158856,0.000147403,0.167479,0.0472687,-0.262398,77.8783,81.3783,88.3383,95.3183,102.928,118.543,5.75,12.861,19.951,25.331,29.881,38.0494,-7.06075,0.837858,10.4976,18.701,26.5165,41.5516,-0.392285,0.262398,-2.06126,-5.28136,-9.4686,-18.661,
81.9416,13.1034,56.4665,33.5335,22.1583,5.00885,18.1659,0.281907,-0.0936358,-0.0116742,9.36344e-05,0.281907,0.0933635,1.54922,81.3783,88.3383,95.3183,102.928,118.543,133.244,12.861,19.951,25.331,29.881,38.0494,45.581,-0.513297,9.24154,17.582,25.5787,41.0138,55.4125,0.335694,-1.54922,-4.39545,-8.22536,-16.7292,-24.8219,
82.8379,14.2733,53.791,36.209,22.4595,5.59823,15.2054,0.215163,-0.0829944,-0.0107206,8.78891e-05,0.215163,0.0828047,1.08404,81.3783,88.3383,95.3183,102.928,118.543,133.244,12.861,19.951,25.331,29.881,38.0494,45.581,-2.00176,7.83043,16.2947,24.4614,40.2766,55.0374,0.343476,-1.08404,-3.53784,-6.9903,-14.7644,-22.1762,
83.635,15.22,51.4437,38.5563,22.5634,4.97342,12.2235,0.174245,-0.0694077,-0.010017,8.37768e-05,0.174245,0.0692965,0.729163,81.3783,88.3383,95.3183,102.928,118.543,133.244,12.861,19.951,25.331,29.881,38.0494,45.581,-3.25132,6.63109,15.1887,23.49,39.6104,54.6623,0.29445,-0.729163,-2.83423,-5.94931,-13.0691,-19.8701,
84.4693,16.1388,49.2249,40.7751,22.5136,4.52863,11.4751,0.146029,-0.0558203,-0.00941991,8.05824e-05,0.146029,0.0557624,0.440189,81.3783,88.3383,95.3183,102.928,118.543,133.244,12.861,19.951,25.331,29.881,38.0494,45.581,-4.50092,5.4137,14.0464,22.4621,38.846,54.15,0.200053,-0.440189,-2.21236,-5.00371,-11.4941,-17.7072,
85.3329,17.0292,47.2098,42.7902,22.5371,3.87237,12.4358,0.12864,-0.0438921,-0.00891395,7.82013e-05,0.12864,0.0438639,0.220615,81.3783,88.3383,95.3183,102.928,118.543,133.244,12.861,19.951,25.331,29.881,38.0494,45.581,-5.74528,4.18573,12.8754,21.3841,37.986,53.499,0.0705981,-0.220615,-1.68814,-4.18183,-10.0921,-15.7632,
86.4022,18.0661,45.1155,44.8845,22.5792,3.34319,12.6635,0.11745,-0.0332679,-0.00839885,7.62032e-05,0.11745,0.0332556,0.0416139,81.3783,88.3383,95.3183,102.928,118.543,133.244,12.861,19.951,25.331,29.881,38.0494,45.581,-7.23326,2.70176,11.4393,20.0334,36.8402,52.5501,-0.113514,-0.0416139,-1.1906,-3.37169,-8.67128,-13.7718,
87.1323,18.7405,43.8873,46.1127,22.5627,2.75873,12.7983,0.113806,-0.0281533,-0.00809429,7.52418e-05,0.113806,0.0281458,-0.0363911,81.3783,88.3383,95.3183,102.928,118.543,133.244,12.861,19.951,25.331,29.881,38.0494,45.581,-8.22291,1.70828,10.4684,19.1073,36.0239,51.8395,-0.248445,0.0363911,-0.925043,-2.92143,-7.85955,-12.6221,
88.1537,19.6507,42.4494,47.5506,22.2103,2.59963,13.1811,0.108441,-0.0244582,-0.00771364,7.43036e-05,0.108441,0.0244533,-0.0970251,81.3783,88.3383,95.3183,102.928,118.543,133.244,12.861,19.951,25.331,29.881,38.0494,45.581,-9.58202,0.338901,9.12043,17.8066,34.8418,50.772,-0.436917,0.0970251,-0.644295,-2.42328,-6.93538,-11.2996,
89.0062,20.3823,41.4525,48.5475,22.6477,2.29754,16.7613,0.153155,-0.054984,-0.00545739,4.56812e-05,0.153155,0.0549287,0.469527,88.3383,95.3183,102.928,118.543,133.244,156.508,19.951,25.331,29.881,38.0494,45.581,59.271,-0.7861,8.007,16.7228,33.834,49.8376,76.3375,0.118888,-0.469527,-2.09711,-6.31212,-10.3985,-15.5391,
89.9713,21.184,40.4055,49.5945,22.843,3.24971,12.6913,0.113355,-0.0504269,-0.00523019,4.50407e-05,0.113355,0.0503843,0.308008,88.3383,95.3183,102.928,118.543,133.244,156.508,19.951,25.331,29.881,38.0494,45.581,59.271,-2.04269,6.75969,15.5038,32.6891,48.7648,75.3541,0.119645,-0.308008,-1.77607,-5.67773,-9.47102,-14.1265,
